Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2014.0,1.0,2.0,8.0,2014.0,1.0,2.0,13.0,0,457,1,1,,,,,,457,,,,,,-12.8,0.7989,0,1017.6,1019.2,987.6,,-10,1.609,,,,,,,,,,,,,0,,,30,,7.7
2014.0,1.0,2.0,9.0,2014.0,1.0,2.0,14.0,0,488,1,1,,,,,,488,,,,,,-12.8,0.7989,0,1017.9,1019.5,987.9,,-10,1.207,,,,,,,,,,,,,0,,,30,10.8,7.7
2014.0,1.0,2.0,10.0,2014.0,1.0,2.0,15.0,0,610,1,0.9,1,,,,,610,1097,,,,,-13.3,0.7671,0,1018.3,1020,988.2,,-10,1.609,,,,,,,,,,,,,0,,,30,10.8,8.2
2014.0,1.0,2.0,11.0,2014.0,1.0,2.0,16.0,0,701,1,0.9,1,1,,,,701,1128,1829,,,,-13.3,0.7671,0,1019.3,1020.8,989.2,,-10,1.609,,,,,,,,,,,,,0,,,20,10.3,9.3
2014.0,1.0,2.0,12.0,2014.0,1.0,2.0,17.0,0,2438,1,0.25,0.5,1,,,,1676,2134,2438,,,,-13.9,0.6966,0,1019,1020.4,988.9,,-9.4,9.656,905,"haze",,,,,,,,,,,16,905,"haze",20,11.8,8.2
2014.0,1.0,2.0,13.0,2014.0,1.0,2.0,18.0,0,1036,1,0.5,1,,,,,823,1036,,,,,-13.3,0.7316,0,1018.6,1020.1,988.6,,-9.4,1.609,,,,,,,,,,,,,0,,,20,10.8,7.7
2014.0,1.0,2.0,14.0,2014.0,1.0,2.0,19.0,0,945,1,0.9,1,1,,,,945,1219,1463,,,,-13.3,0.7316,0,1018.6,1020.1,988.6,,-9.4,2.012,,,,,,,,,,,,,0,,,10,12.9,9.3
2014.0,1.0,2.0,15.0,2014.0,1.0,2.0,20.0,0,1128,1,0.25,0.9,1,,,,671,1128,1463,,,,-13.9,0.7304,0,1019.3,1020.9,989.2,,-10,4.023,905,"haze",,,,,,,,,,,16,905,"haze",10,,8.8
2014.0,1.0,2.0,16.0,2014.0,1.0,2.0,21.0,0,3048,1,0.25,1,,,,,671,3048,,,,,-15,0.6671,0,1020.3,1021.7,990.2,,-10,14.484,,,,,,,,,,,,,0,,,10,,7.2
2014.0,1.0,2.0,17.0,2014.0,1.0,2.0,22.0,0,3048,1,1,,,,,,3048,,,,,,-16.7,0.6072,0,1021.3,1023,991.2,,-10.6,16.093,,,,,,,,,,,,,0,,,10,11.3,7.7
